label,evaluation
1,裤子收到了，京东的快递真的很快啊。裤子的质量也很好，而且很好看，给个好评，下次还来这家。
0,实物于图片相差太远
1,衣服大小合适，质量很好，多次在这买衣服了，都成七匹狼的粉丝啦，希望店家多做些活动，关键质量又好，客服服务超好，耐心解答了好多问题，感谢感谢…
1,裤子很喜欢，颜色大小也很合适，物流也比较快，
1,很不错的宝贝，质量很好，做工精细
1,超级给力，无限魅力，货到神速
1,商品质量也相当不错。太喜欢了，谢谢！
1,宝贝质量不错是正品，款式新颖美观大方，性价比很高物美价廉。
0,裤子已经被开过扣眼了，是掌柜的热心还是别人退货真的好难猜?
1,衣服穿上很舒服，质量很好，大小合适，一次满意的购物
1,好评、已经穿了几天了，是正品。质量不错，穿上挺好看的。这个价格非常值。以后还来买。    速度太快了，棒棒的。衣服质量也不错，物有所值
1,活动时给老公买的两条、质量很好是正品、先屯着以后穿
1,这个裤子是非常耐穿的，质量没得说，而且是修身版的''''''可以在冬季穿。
1,整体感觉还不错，客服态度很好，这款很满意，价格也实在，满分
1,宝贝收到了 质量很不错，衣服样式很好，面料也很好，穿着很舒适，大小刚好合适。
1,宝贝质量很好，面料舒服，大小合适，很好看，物流也很给力，不错 ，五分好评。
1,这裤子颜色很好哟哟哟~男票穿着很合身，物流挺快的，比我预想的时间快，以后会再看到合适的继续买买买，店家也很给力
1,衣服不错，发货很快，大小合适，没有色差，不掉色，款式很喜欢，穿着舒服
0,差评，要的小脚裤 给邮来的是直筒裤
0,还没穿，不过颜色和图片不一样，明显太蓝，不喜欢。
1,老公很喜欢 不错，质量很好，很满意，
1,裤子质量很好，真的不错，款式也很漂亮
1,质量非常号，有线头，估计会掉色
1,衣服很好，面料也不错 我洗衣服被人摸走了?
0,产品很差，太大，变形，怀疑是假货，还不给退，
0,太慢了、我都等了十多天
1,发货速度太慢，以后不要这家店的衣服了
1,试了一下有弹性，腰围小了一号，换货中
1,很满意，大小合身，布料不错，洗了下不掉色，好评！
1,这个衣服穿着挺合适，非常满意。
1,穿上很舒服..大小合适..颜色不错.老公穿着帅
1,还算可以吧，质量与发货速度都还好
1,很划算也很漂亮的裤子，回来试了一下 裤子很合适，质量也没有问题。 多谢店家推出好东西
0,说好的修身呢？坑……
1,宝贝很快收到，包装很不错没压坏，做工很精细值得信赖。
1,质量不错，做工精细，料子很好，穿上很舒服
0,不理想。哎哎
1,质量很好 穿上很舒服 大小合适
1,货品已收到，配送速度好快试穿一下，!裤子和商家描述基本一致，穿着舒适，裤码合身，就是唔知洗时会否退色?个人比较满意本次购物!
1,质量不错，价格不贵，穿上裤型很好，快递小哥超级赞
1,宝贝收到了，质感很不错，颜色也很喜欢，以后还会回购呦?
1,谢谢亲，在这买的的那个裤子买非常好，我是买来给老爸做生日礼物的，穿了更显年轻了，而且质量也非常不错，颜色也都还可以的。
1,货收到了，质量不错，款式喜欢，材质挺好的，做工精细，物流很快看着还不错 还没穿过 希望质量会不错 期待
1,穿上很舒服 发货很快 很不错的店家
1,裤子很好，帮男朋友买的，料子很舒服，不掉色，物流也很快，男朋友非常喜欢，以后会再来这家店买的
1,裤子我很喜欢，手感好，很有型‘我很喜欢我男朋友穿这个裤子，真心推荐。希望大家也可以试试。
1,宝贝收到了，物流很快哦，喜欢的小伙伴们可以购买了，下次还来，衣服质量也很好。
0,买了不同的两条，价格不一样，竟然给我发一样的
1,不错，很好，便宜，。。。。。。。
1,宝贝已收到，和想象的没差。质量很好，面料也舒服，版型也很好。店家服务态度也不错。值得五星5评
1,裤子穿起来很合身，也挺舒服，质量不错，衣服面料挺好的，这次购物很愉快
1,"裤子不错,物流很快,性价比很高,不掉色,主要是穿上高大上"
1,面料舒适度：裤子很好呢，这是买的第二条了，价钱便宜质量优质，服务一流，何乐不为呢，好评。。
1,质量不错，尺度刚刚好，款式与颜色和图片描述的相符合，穿起来很舒服，建议购买，好评！
1,裤子很休闲，穿起来显腿长，哥哥很喜欢。摸起来手感很舒服，一分钱一分货，这个价钱值了!是一次很满意的购物哦！喜欢的就赶紧买吧。
1,发货速度物流都很快，卖家态度好，宝贝质量不错，质量好，做工精细 。面料舒适， 穿着大小合适。 非常喜欢，支持！点赞！
0,货不一样，线头也很多，京东也越来越多垃圾货了
1,还是想当满意的，选的号正好，没收到货时，还一直担心不合适，还一下买了两条，都挺成功的…给满分。
1,真不好意思！！！因为电脑坏了，昨天才维修好，所以今天才给您付款。请谅解！！不过您的商品真的很不错，很喜欢！！！
1,裤子质量挺不错，棒棒的，物流也很快，很满意的一次网购。
0,"颜色偏差大,网上买的真的不可信"
1,物流非常快，衣服裤子质量都很好，价格真的很便宜，都很有弹性，老公非常喜欢，上身效果不错，计划再给老公买一身，喜欢的可以下手了
1,裤子不错，还是很好的。第一次买有点小了，退换货还是很及时的，态度也很好。
1,宝贝看着质量很好，手感也不错，穿上很合适，客服推荐的码数很准确
1,面料的手感很好，穿上很舒服，价格也比较满意
1,裤子刚收到，看起来质量还不错！颜色也非常好！就是还没试穿～、
1,发货很快，质量不错，面料舒适舒服
1,衣服很好看，质量也好，版型不错，总而言之，这次购物很满意，值得购买。
1,面料摸起来很软，面料质量不错 合身，大小合适 做工不错
1,收到的裤子质量真的很不错耶，版型好好看，显得腿好修长呢。
1,还不错，夏天穿应该合适。其他的要穿过一段时间才知道。
1,很划算！是正品！穿着很舒服，保暖也不错！
1,给老公买的。下雨天还没干，还没试穿。
1,裤子质量特别好，穿上很舒服，物流特别快，非常满意，下次还会再来的。
1,刚刚合适，满意，在临春节期间，物流还是挺快。祝卖家生意兴隆！
1,商品很好，质量不错，面料很好，大小合适
0,物流极其慢，蜗牛速度，差评，一个星期才到
1,质量看起来不错，与卖家描述的一致很满意。卖家的服务很好，考虑周到，卖家发货速度也很快，包装很精致
1,质量不错，防风好，包装很好，发货速度快，穿着效果很好，穿了几天，感觉效果不错
0,裤子太容易粘灰了，穿了一会就粘满灰了，不是很满意
1,裤子不错，穿着舒服，样式也不旧，版型很阔，以后还会再来的，五星好评
1,挺喜欢的，摸着感觉还不错，很满意。
1,质量挺不错的 尺码刚刚好 穿着也很舒服 很好看非常不错 给好评
1,东西收到了，试穿了一下，虽然拍大了一个码，但穿起来也不是很大，摸了一下质量还不错
1,大小还行，只是感觉颜色不是很满意，总体来说还不错。
1,质量不错 挺实惠的 下次还会来的
1,一次买了好几件，都非常好的。。。
1,好舒服好舒服好舒服好舒服好舒服
1,裤子质量很好，这个价钱能买到这质量的裤子，真的是超值。做工完美，无论缝线还是质量上都很好。完美的一次购物。下次有需要定再来你家。
1,裤子很不错，穿上很舒服有弹性，而且颜色很正跟图片一样没有差别。果断五星好评(??ω??)??
1,面料很不错，老公很喜欢，物流快
1,裤子特别好，家里人很喜欢，尺码也刚刚好面料很舒服
0,衣服上有破洞
1,这是第二次购买！真心感觉不错！纯棉的！物有所值！
1,裤子面料很舒服 上身好看 老公很喜欢 卖家服务态度好 快递小哥很热情 还会再次光临贵店的。
1,裤子颜色和图片一样，质量很好，尺码准，很喜欢
1,颜色不错 穿上很舒服 质量不错
1,有弹性，质量也不错，和描述的差不多，一次满意的购物。
1,裤子不错哦，面料很柔软，穿上很舒服，大小也刚好合适
1,宝贝收到了很不错是正品大小刚刚好穿着很舒服价格也不贵很满意
1,裤子质量非常的好，腰围大小很合适，上身效果也好，穿着也舒服，很不错的裤子。
1,裤子质量很好，价格又实惠，面料手感很好，很喜欢全给五个星！
1,裤子质量特别好，版型也不错，男朋友很喜欢。一次愉快的购物，客服服务态度也可好！五星好评下次再来！
1,很好的裤子，款式很好看，摸起来感觉不错，穿上挺舒服的，做工也很细致。
1,裤子款式不错，穿着挺舒服的，价格也很合理。
1,裤子已经收到，发货速度快，包装仔细，质量不错，做工精致，尺码标准，面料舒适，穿着合身，不起球，客服服务态度好。
1,裤子很好看，穿起来很合身。手感很棒，配上黑色的衣服感觉特别好看。物流包装也很用心，必须好评。
1,裤子有点小弹力，穿着挺舒服的，老公很喜欢，下次还会再次光临的！
0,严重粘毛。什么情况这是。特别容易脏…
1,衣衣收到了，裤子质量非常好，卖家客服也很好，非常满意的一定购物，祝生意兴隆，以后还会经常光顾的。
1,裤子可以，一摸就知道质量，不错不错，下次还会来
1,一直喜欢的牌子，好好好好好……
0,价格太贵了一样的裤子
1,非常喜欢。一如既往的支持班尼路
1,样子简单大方，面料很柔软，很舒服，性价比很高，值得购买。客服非常耐心的给谅解，并推荐尺寸和颜色，非常满意
1,物流挺快的 质量不错 大小也合适
1,宝贝收到了，试了一下，穿上挺舒服的，是正品，综合给好评
1,不错裤子质量好，到货也快只是我评价晚了些
1,裤子质量很好，一分价钱一分货~
1,裤子真心不错，和图片一个样，穿上效果更好，喜欢的就赶紧买吧，不要错失良机哦?
1,衣服合身，尺码准。穿着感觉很成熟
1,很不错，一直都在穿这款，各种颜色都有
0,不是说好的退换无忧？
0,三件不一样长 都是M码 还不一样 不一样、给差评 就是尺寸不规则
1,裤子的质量是没的说，布料亲肤没有不适感，没有线头，没有异味，好评
0,太难看了：裤儿太浅连手都放不进去
1,几天前买了一条，穿起来舒适、有弹性，款式也新鲜，大少刚好，比本地商品便宜，有超值感觉！三免一也值得推荐，店家厚道，给你一百个赞！
0,老子买了你家裤子，小了，叫你丫换了一星期也没有发过来，聊系客服把我拉黑
1,做工很好，货真价实，质量不错满意！
0,一般般，没有像看到那样好，再加上摸上去料子很粗
1,宝贝收到了 感觉还不错哦 裤子质量很好 穿上效果很好 正好是我想要的那种裤子
1,裤子很好看，质量不错，客服态度很好，快递挺快，好评！
1,还行吧，希望裤头的细节处能处理得再好点………
1,买的挺划算的，面料很舒服，穿上也挺喜欢的，物流也很快，真的挺不错的，下次还要买?
1,裤子质感很好，没有色差，穿起来舒服比较潮流。清洗过也不会褪色，这价格质量还是很保障的，可以入手。
1,裤子质量确实不错，非常满意，而且裤子还有弹性，面料也不错。
1,特别有型。正好这几天穿。不错不错，质量挺好的。是一次成功的网购啊！
1,平价实惠，而且穿起来很舒服，很不错?
1,尺码也合适 面料挺舒服的 这次购买挺划算的，质量也挺好的，宝贝很喜欢，给个好评！
1,码数标准，可惜自已下错单了，买成加绒的了。
1,裤子不错，物流挺快的，图片与实物相符，颜色没有什么偏差
1,东西收到也穿过了才来评价不错的裤子。下次在来这家店铺购买。
0,裤子可以，但说送皮带我没收到，骗人。
1,样式不错 质量不错 大小合适，衣服做工很细，布料也好，很满意，物有所值
1,收到衣服。尺码刚好，就是有点薄。
1,宝贝非常喜欢，好久没买到这么好的宝贝了，男朋友很喜欢，裤子质量很好，物流也很快，洗了也没有褪色，板型很好，穿着也很显身材，简直太棒了o_O
1,首先，快递比较慢，可能和过年了也有关系，然后就是快递派送的时候，直接把快递往一个地方扔，电话也没打一个，就发了一条信息，然后的话拿到了产品，包装很简陋，很难看，然后的话拿到了一股闻到，挺难闻的，质量一般，一句话，一分钱一分货。
1,裤子面料摸着很舒服，只是买了深蓝色颜色有点老
1,没色差，款式也不错，大小也刚好合适 穿上很舒服
1,裤子收到，质量不错，做工精致，没有多余的线头，走线平整，面料舒适，颜色也正
1,给老公买的，穿上很舒服，老公很喜欢
1,第一次穿班尼路的衣服，还可以，就是自己买大了……
0,垃圾售后，垃圾售后，垃圾售后。退货退了半个月都还没退成功。
1,适合夏天穿，挺薄的。。。。。。。。。。。
0,质量一点都不好，码数还偏小。这次购物太失望了
1,穿上不错，就是贵了些，99元更好了
0,颜色跟相片不符合，会起毛，太难看
1,裤子早都到了忘了确认收货 物流很快 质量好 上身很帅气 有气质 喜欢的话就快来购买吧！
0,不好假货买来没穿就送人了
1,很不错，摸着手感很好，质量做工没有问题，穿上大小合适，面料舒服，很喜欢这款样式，好评
1,穿上挺合身的 质量也不错 习惯好评了
1,收到了，质量不错，物流快，满意
1,"裤子已收到,穿上挺舒服的,面料很软,性价比挺高,非常满意的一次网购下次还会来你家哦,物流也很快全五分好评"
1,己经第二次购买了，花花公子用好料做裤子，穿着很舒服。有弹性，真是好货的大牌子，好，好，下次还来买。
1,挺满意的，客服很好很热心并且负责任，物流也挺快，裤子很帅气，感觉还不错下次再买。
0,就没见过这么丑的裤子
1,正常果    质量不错不错不错不错—。。是我想要的东西。
1,质量很不错，大小也合适，好评！
1,材质穿着很舒服，很合身，很透气，好评！
1,宝贝收到了，很喜欢，质量不错，性价比比较高。卖家的服务也是十分值得称赞的
0,买东西的时候说送皮带，买了后说活动的不送，完全是玩些文字游戏，不守信用的店家
1,穿上很舒服，大小合适，衣服不错
1,宝贝收到了呢，穿起来很舒服质量也很好，谢谢商家和快递的精心服务，真是物美价廉啊，期待下次还买
0,有特价也不说，客服很不好
1,衣服版型很好，穿着很舒服、很透气
1,第一次买班尼路的，3件88折，还满减，不错
1,货到穿上试了合身，就是名牌做工也好。
1,质量还是不错的，大小也很合身！！！！
1,大小合适。质量和做工都很好！款式也很好看，穿着很休闲！不错。全五星好评！
1,挺好的，挺好了，穿起来很舒服
0,裤子会掉色！同样的号码大小差很多！
1,衣服收到了，包装真不错，质量非常好
1,之前在实体店里也见过 但比实体店里便宜多了 品质也很不错 。比较满意。给卖家鼓励 还会再来
1,裤子收到了，质量非常的好，大小也挺适合 面料是薄款的穿着非常的舒服，5分好评。
0,服务非常差，裤子质量非常差，还不愿意给我开发票，与客服反应，客服态度蛮横，还不承认没开发票，建议大家不要买，绝对后悔
1,质量很好，到裤脚长了点，需要改短些
1,这条裤子真的非常非常非常好，超级无敌贼尖儿棒！弹性十足，穿着显腿型特别好！特别喜欢！下次还会继续购买的！认准这家店！非常棒！
1,收到了，穿在身上挺舒服的，很合身，布料也不错。
0,衣服面料好 款式新
1,打开一看，，还不错，，穿起来挺舒服的。。还挺时尚的，，主要是出门很有气质。。。棒棒哒，，支持支持！！
1,不错，包装好，快递快，物有所值
1,大品牌，裤子质量好！穿着挺舒服！
1,裤子收到了，裤子挺好经济实惠购买
1,卖家发货很速度，询问事项比较多也很耐心回答，物流也很快，裤子版型很好，棒棒哒
1,紫色的衣服很喜欢，纯棉面料，打折买过好多件，值得信赖的牌子
1,衣服不错，穿着很舒服，是自己喜欢的类型！大小也比较合适
1,是纯棉的，质量很好穿着舒适，正当时。
1,裤子收到了，大小很合适。布料也不错，很喜欢。
1,哈哈，去年夏季就买的这款今年又遇上，当然手起刀落
0,衣服颜色发错了，质量也一般般与图片上的不一样。差！差！差！
1,裤子挺好的，质量不错，很满意。卖家发货也快，买了三条还打折了，下次再来。可能手机拍摄问题，看上去颜色浅，但实际和卖家图片差不多的。
1,快递很快，裤子布料很滑很舒服，穿起来很好看！
1,这款牛仔裤效果真的不错，毕竟花花公子是名牌，有弹性，之前买的一件穿了一年半，挺好的。主要是穿着舒服，洗了也不变形。特别棒，所以才来买第二次的。
1,这次购物非常满意，，物流很快，，服务态度也特别好，，衣服和图片描述的一样，，穿着舒服，非常合适！
0,以为是李维斯，结果是什么利堡，质量一般般，上当受骗的感觉
1,裤子收到了，很满意，有一点弹力，就是舒服，应为我以前买过，穿快7个月了，完全没问题。 洗的时候用盐水泡下，以后几乎不会掉颜色
1,"包装很精致,和卖家描述的一致,卖家服务态度非常赞,发货速度也很快,很愉快的一次购物"
1,裤子是买给朋友的，朋友收到后很喜欢，他说这条裤子超级舒服，版型很好，面料不硬，现在的天气穿正好，洗了不退色，怎么搭配都好看。以后买裤子还来你家。
0,我买的时尚休闲黑色 发过来为什么裤子上会有白点点 这是黑色吗？搞笑
1,客服的服务态度很好，裤子的质量也很好，尺码很合适，我朋友很喜欢
1,款式很喜欢，穿上很好看，服务热情发货快，不错不错！
1,裤子质量不错，不大不小刚刚好，穿着很舒服
1,非常喜欢这件衣服做工比较工整，然后款式也不错，这个价钱相对来说性价比还是挺高的    物流公司服务态度很好东西样子不错，包装很好，质量也不错，东西也挺好的，反正我喜欢给好评
1,我喜欢这个牌子的衣服，大牌就是大牌质量好。所以就多买几条
0,衣服小了，唉，剁手
0,图片和实物相差太大，图片看是黑色休闲的，实物一看就是一韩版牛仔蓝男裤，各种坑。
1,我觉得这裤子买的很值…在今天到货的时候我看了裤子…裤子没有什么味道十分干净，做工很是仔细，没有多余的线头。
0,还没穿，期间换了两次货，第一次喊换一条经典蓝色结果给换成一条看起来旧的不行的裤子，气死了！后来又换了一次，没穿，反正不好看。
1,给老弟买的牛仔裤，裤子质量不错，穿上也挺合身的，老弟说以后要买裤子还会光顾哒！物流也还可以哒！
1,非常不错。颜色和质量都很好。
1,质量不错，价格也合适，裤型也很满意。
1,哈哈，终于收到了 超乎我的意料，裤子的料子很好，也没什么色差。最最重要的是客服态度好！以后还来！！
1,物有所值，质量很好，很柔软，和描述的一样，非常棒！很愉快的一次购物！    个人建议选小一码的，我平常穿33的，这次选的32的，回来大小长短正合适。
1,宝贝非常好，版型不错，穿着有型，质量也可以
1,颜色很好看，面料好舒服哦!不错，给个好评!
1,宝贝己经收到，质量杠杠的，去年己经买过，这次复购2条，是绝对正品，下次购买还会选择这家！
1,裤子非常好，有弹性，尺码和平常穿的一样不大不小，最最重要的是不褪色，非常好
1,衣服真的很不错    朋友推荐买的    回来哥哥穿着很舒服    价格也不贵    物流的确可以
0,才穿了一天就破啦，特别薄，一扯就破
1,尺码合适，。穿上很舒服，很满意，质量不错。
1,老公穿上合适，他很喜欢，下次秒杀再来一条.
1,裤子拿到手很喜欢，给哥哥买的，穿上去刚刚好
1,老公很喜欢，也很合身，质量很不错，做工很精致。
1,宝贝收到了，质量很好，穿着挺好看的，不掉色，喜欢呀
1,颜色比想象的要深得多……感谢快递员，每次都非常好
1,很舒服，包装完好，很好搭衣服，看起来也不错，很喜欢，
0,不怎么样，说实话不值这个价，布料太差劲
1,还可以，价廉物美，比较合身。
1,质量很好 还便宜 物超所值 下次需要还来买。
1,非常好的卖家，很热情啊，下次还会来的~宝贝很不错
1,穿着很舒服，面料不错，很喜欢！
1,弟弟穿着刚刚好，弟弟160 108斤左右，大小合适，布料也比较软，穿着也舒服，总之弟弟给喜欢。
1,"裤子很舒服,大小合适,样式不错"
1,质量很不错 穿着很舒服 客服态度也很好 物流也是杠杠的 很满意的一次购物 下次还会再来的
0,布料太硬'''感觉是假货''没有下次了。
1,有型，够厚，保暖，质量很棒，做工精细
1,裤子收到了，超级不错哦，面料挺好的，版型好看
1,款式不错，做工很好的，大小刚好合适，穿着很舒服的
1,裤子收到了，没想到物流这么快，而且裤子与图片无色差，非常好，下次还会在这家店购买，穿上也很帅气，祝卖家生意兴隆！
0,太差了，跟图片上一点都不同
1,裤子质量真的超级不错 而且洗了也不会变色 真的买对了一回 料子也是很舒服的 穿上感觉很好 一分价钱一分货 买这家店的衣服绝对值 绝对让你放心 下次还会继续在这家店购买
1,主要把标签给拍照看看，这样能看到材质。我是178，体重65千克，提供参考。整体不错，挺好，挺满意。对了，有一点点小异味。下次还会购买。
1,满意满意满意！！！大家都说很好看，穿着也很舒服呢，超级赞，值得购买，诚心推荐！！！
1,裤子的质量不错，穿起来舒服又合适，不错，值得推荐.
1,物流很快两三天就到了，因为来过这家店铺很放心，质量很棒穿上感觉很舒服，版型不错，显瘦显腿长，很满意这次购物，有喜欢的赶快入手啊！！
1,裤子的版型很不错，质量也很好，很值。很不错的一次购物。下次有需要还会再来。太赞了，有需要的朋友赶紧下单吧。
1,商品质量很好，价格又很便宜，值得购买，下次需要还会光临。
1,衣服很好，尺码合适，穿在身上也很舒服。
1,质量好，送货快，一天就到了，衣服很好看，就是有一点点大了，很完美！！！！！！
1,裤子质量非常好，做工精致，面料舒适，剪裁很好，穿上显腿长
1,货已收到；商品的质量真的不错，
1,"还好，本来下岗了，穿着这条裤子去面试，一次性成功，感谢playboy,感谢京东商城！！！！因为白条买的"
1,裤跟描述的一样很喜欢，富有弹性，质量还可以，不过有点薄厚度不理想，总体OK，等穿了之后再作追评，我会关注的…
0,质量一般，不知道是不是正品
1,618活动价，非常棒，立马入手了，裤子收到，包装完好，打开试穿，很舒服，尺码合适，版型也很好，做工细致，在这家店买了好几条牛子裤了，都很好，以后会继续光顾！
0,垃圾 相当差 完全布一样
1,做工很精细值得信赖。颜色也是我喜欢的，这是我很满意的一次网购。谢谢客服的热情服务。因本人害羞就不发试衣自拍照了
1,裤子质量不错，穿起来很好看，给男朋友买的，穿起来帅帅哒，今天泡过后也不褪色，值得买
1,东西还好 就是买大了 很郁闷
1,质量上乘做工精致，尺码标准，穿起来特别有型，店主发货快，包装好，客服耐心细致，全五星好评。
0,裤子质量真差，最后悔的一次购物
1,"第一次光顾，买了三色，大小合适XL180/100B，本人165cm,72kg,腰围2.6尺，穿着舒服，快递也快，退换货服务卡也贴心，看来店主是比较用心的"
0,一伴伴有点薄贵
0,穿得还蛮舒服，就是腰围尺寸太大了，看着特别宽松，一点修身感都没！
1,还可以吧，尺码稍微偏大点，宽松版的
1,很不错 很喜欢 以后还来 裤子质量不错，物超所值，卖家态度很好，给满分
0,比上次买的差点
0,水货水货水水货
0,不满意，货不真，价不实
1,裤子收到了，说实话这个价位能买到这样的质量真的不错了，自我感觉挺好，服务也挺好的。
1,老公很喜欢了，裤子质量很不错了
1,178 70KG 穿起来很合身。如果买小一号可能更紧身显身材吧
1,裤子质量不错，希望推荐更多的朋友购买
1,、之前买过一件，穿上美美的，款式质感都不错，也很喜欢，所以在她生日的时候买件送她做生日礼物。她穿上比我更好看!
1,裤子质量很好 穿起来很舒服 的确不错
1,裤子收到了，大爱，满意，很显腿型，料子也不错，货真价实……感觉以后买裤子就他家了，店家人也很好，祝店家生意兴隆……
1,衣腋跟描述的一样，好看.质量可以，买小了一码，整体满意
1,衣服质量不错， 老公很喜欢，穿上很舒服
1,唯一的遗憾是我下单两个不一样的，店家给我发了两个一模一样的，没办法，送了别人一个
1,质量不错，很满意，样式也很好。
1,裤子很舒坦，质量非常好，值得买！物流也很快
1,班尼路，质量很好，很合身，第二次购买，好评！
1,产品如说明的好，穿起来很舒服，软软的，颜色也很大方，希望清洗后别掉色，那就艳羡了
1,第一次在京东买手机，物流快，价格实惠，店家服务很好！以后就在这家店了！！！！！
1,买了两条，尺寸很合适，面料也不错，这是一次满意的购物
0,买回来后也没看，洗衣服的时候才发现商标处有个洞，果断差评
1,卖家服务态度好，发货速度快，质量不错 ，很满意
1,裤子质量不错，价格也挺便宜的，挺满意的一次购物
1,南极人2017春装 休闲裤男 韩版修身加绒加厚男士休闲长裤保暖直筒裤小脚裤子男。买的常规款，给我发的是加绒款，就这样了。
1,很好的宝贝，衣服不错，质量也很好，样式特别好
1,料子很好，很舒服，很软，男朋友很喜欢??    而且无色差，用水洗也不褪色，很好的一次购物体验！    ????祝店家生意兴隆，万事如意！棒棒哒！爱死了爱死了！
1,第二次购买同一款不同颜色的。很好穿，很舒服。
1,裤子的款非常有型 颜色也非常好看很是喜欢 不多说了好评 ！！
1,面料很好 穿上很舒服 卖家推荐的尺码也正合适
1,衣服收到了，本来看着没多少销量会很担心质量，但没想到衣服质量会这么好，喜欢的不要犹豫，我已经替你们试过了，很百搭，重要的是价格还很便宜
1,裤子很合身，尺码也合适。质量不错，下次还会来买的，认准这一家了。
1,裤子很好哦，非常的有型，男朋友穿上显腿长，很好看哦，喜欢的朋友们可以放心购买哦！
1,衣服不错，老公很喜欢，下次有合适的再过来！很满意！
0,质量不好。颜色有色差?
1,宝贝质量不错，版型也好看，发货快。。。好评
1,挺漂亮的颜色也挺好跟图片一样！满意的一次网购！
1,质量不错，款式好看，穿着舒适，合体，满意 好
1,不错，我感觉这家店的衣服质量不错。我朋友也要给他爸爸买
1,宝贝质量不错，大小合适，穿上很舒服，好评。
1,裤子蛮不错的，颜色与描述比较符合，给个赞了
1,衣服穿着很合适，舒服，质量也不错，颜色和图片差不多，没有什么色差，很开心的一次购物。
0,垃圾中的极品
0,没办法，不点星无法评论所以才点一个的。最垃圾的一次购物
1,宝贝收到了，物流很快，裤子质量也很好，朋友也都说不错很喜欢.
1,裤子质量不错，是一次满意的购物，下次还是回来的，好评……
0,裤子掉色比较严重，把车子座椅颜色了
1,给爸爸买的裤子，物流很快，收到裤子后立马拿上看了半天，质量也很好，没有线头，手感也不错
0,颜色和实图相差较大，洗后会缩水，质量不好
1,裤子还行吧，这个价格只能这样了。
1,质量很好，上身看着超级帅气，很有一那种feel，而且不会褪色哦，一分价钱一分货，真的不错
1,裤子真的很不错，洗了好几次还是原来那种颜色，裤子穿起来还是那么修身，有弹性 一点也没变，穿起来很修身非常的自然，细节做得很好，线缝制得非常到位，一点也不会起线 ，这个款式口袋细节处，是我所有裤子当中最好看的， 小脚裤很修身
1,质量不错，面料好，做工不错，穿上挺舒服的，大小合适
1,裤子很好，感觉和图片上是一样的，服务也很好。希望下次还能再次光临小店购买东西……
1,收到货了，男票很喜欢，物流很快，商家的服务态度也很好，重要的是裤子的质量不错，穿上也特别舒服，大家喜欢的话，可以买哦(⊙o⊙)反正我觉得很不错的呢！
1,我老公很喜欢！弹性很大，他穿起来不像其他牛仔裤似的不方便！这条很随意性！店家服务态度很好！物流也很快，很赞?哦！
0,有很大的味道
0,这次买到垃圾东西了。一，味道特大。二，会褪色。三、手感特差。最失败的购物。
1,还不错，挺好的。比较舒服。京东值得信赖。。
1,商品做工不错，以后还会回来光顾。店家服务态度很好。
1,真心好。准备再卖件。老公很喜欢！
0,一般 很像地摊货 发货很慢好几天都不发货，还要人催，服务态度又差
0,不好 和图片不一样 太难看了 很不愉快的一次购物
1,裤子不管是款式 质量方面都挺好的 物流也很快 最主要的是店家送的小礼物很实用 我很喜欢 一个小本子
1,非常满意，性价比很高，质量真的不错 比想象中的要好
1,质量非常好。真不错，老公喜欢就是好，以后还来。
0,收到货，然后心情更差了，口袋那里暴线了，唉
1,短袖收到了，质量不错，材质柔软，舒服。
1,白色质量一般般，料子不是很好！
0,渣得要死，无语了
0,很喜欢很喜欢很喜欢很喜欢
1,买大了一码，这个不同牛仔裤。要买小一码
1,裤子很合适，显得很职业范儿，笔直有型不易起皱，面料舒服暗斜纹，很好看。好评
1,刚收到货，还没有穿过，以后再说吧。
1,裤子收到了，质量很好，穿着也舒服，有弹性，以后还会再光顾的！
0,只说两个字，垃圾
0,一星是给快递小哥的，这衣服的质量才多久，我尽无言以对。
1,还不错 就是感觉买小了点 ！！
1,裤子很棒，家人很喜欢，值得购买。下回还会回购的
0,差评！裤子质量垃圾的要死～
1,其实对于我这种喜欢健身运动稍有肌肉，肩膀胸围比较宽挺，但身高不算高，不富裕却喜欢有质感和设计的小青年在买t恤这件事上很有选择困难，很难买的对合体的衣服 ，大部分的品牌s码对于我来说太窄，m码又太长。但是班尼路不一样，我趁活动一共买了6件短袖，算是赌一把，不合身就随便穿去跑步的心态。到货之后试穿了很是惊喜，对于我这种情况的设计很是合身不长又修身稍稍宽松，简直量身订做，看得出来在尺码的大数据上掌握的很好，设计感满满的，接下来考察质量吧，过关的话，不仅会一直购买这个牌子的衣服还会介绍身边的朋友过来。
1,班尼路/Baleno夏男装 纯棉圆领短袖t恤 不错
1,质量好 做工细 很不错 值得购买
1,很好的例子宫锁珠帘幽默默默默默默默默默好好好
0,收到商品不是商家网站呈现的，从收到发错货的裤子耐看，没有穿上身的欲望！非常一般！
1,质量不错，卖家推荐的尺码也合适
1,京东的快递是真的快，衣服有点薄。
1,看了很久才买的，果然质量不错，穿上大小也合适呢。快递也很快哦。京东的小哥一直都服务很周到，?还会再来
1,尺寸还合身，裤型较修身，穿起还可以。
1,已收到，大小正好，看上去面料也不错，挺保暖的。
1,裤子给我男朋友买的，到的时候摸了摸，手感很不错，男朋友今天穿了，说是裤子穿起很凉爽，很舒服，夏天穿起不热
1,很好，质量不错，店家态度挺好
1,收到货了 是正品 而且码数刚好 质量又很好
1,穿着合适，做工很精致，质量不错
0,质量实在太差，想买这裤子的要做好买回来就丢掉的准备。
